age,gender,height,looking_for,children,education_level,occupation,swiping_history,frequency_of_usage,state,year,month,day,hour,interests_array,engagement_label,gender_idx,looking_for_idx,children_idx,education_level_idx,occupation_idx,frequency_of_usage_idx,state_idx,gender_ohe,looking_for_ohe,children_ohe,education_level_ohe,occupation_ohe,frequency_of_usage_ohe,state_ohe,features_clf,scaledFeatures_clf,rawPrediction,probability,engagement_pred
30,Male,6.26,Marriage,No,Ph.D.,Artist,427,Daily,Pennsylvania,2025,2,14,18,['Sports'],1,0.0,1.0,0.0,3.0,4.0,0.0,36.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[],[])","(5,[4],[1.0])","(2,[0],[1.0])","(49,[36],[1.0])","(69,[0,1,2,3,4,5,6,7,9,17,18,56],[30.0,6.26,427.0,2025.0,2.0,14.0,18.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.230732636177973,1.2248895868036547,0.0,1.160045750844162,-0.049314318617835744,0.9548725859339492,0.8080158484529496,-1.5374512900672246,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,2.9910460820309663,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,7.16649221528432,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.83885082257394,39.16114917742605]","[0.21677701645147887,0.7832229835485212]",1.0
30,Male,6.27,Casual Dating,No,High School,Engineer,105,Daily,New Jersey,2025,1,7,8,['Movies'],0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[2],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,13,18,22],[30.0,6.27,105.0,2025.0,1.0,7.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.2525259847153127,-1.0047614353531367,0.0,-0.8236348656127096,-0.8728493093584354,-0.5027958012401189,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,6.525833857848972,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[42.7608182598783,7.239181740121697]","[0.855216365197566,0.14478363480243395]",0.0
30,Male,6.28,Casual Dating,Yes,Ph.D.,Teacher,302,Weekly,South Carolina,2025,1,7,4,"['Movies', 'Reading']",1,0.0,0.0,1.0,3.0,2.0,1.0,11.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[],[])","(3,[],[])","(5,[2],[1.0])","(2,[1],[1.0])","(49,[11],[1.0])","(69,[0,1,2,3,4,5,6,7,8,15,19,31],[30.0,6.28,302.0,2025.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.2743193332526546,0.3593418297552108,0.0,-0.8236348656127096,-0.8728493093584354,-1.0858631561097463,0.8080158484529496,0.6503489904146952,-2.0128829512904924,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,6.745998813664376,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.375782387613143,39.62421761238685]","[0.2075156477522629,0.7924843522477372]",1.0
30,Male,6.29,Casual Dating,No,High School,Teacher,466,Daily,Vermont,2025,2,13,11,['Sports'],1,0.0,0.0,0.0,1.0,2.0,0.0,19.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[2],[1.0])","(2,[0],[1.0])","(49,[19],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,15,18,39],[30.0,6.29,466.0,2025.0,2.0,13.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.2961126817899944,1.4949404870027692,0.0,1.160045750844162,-0.1669621744379214,-0.0654952850878985,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,6.9260889642703205,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.03125313352087,39.96874686647912]","[0.20062506267041744,0.7993749373295825]",1.0
30,Male,6.3,Casual Dating,No,Bachelor's,Doctor,418,Weekly,Texas,2025,2,20,6,"['Movies', 'Reading']",1,0.0,0.0,0.0,0.0,5.0,1.0,4.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[],[])","(2,[1],[1.0])","(49,[4],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,10,19,24],[30.0,6.3,418.0,2025.0,2.0,20.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.3179060303273342,1.1625701482961666,0.0,1.160045750844162,0.6565728163026783,-0.7943294786749325,0.8080158484529496,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,1.5467839679768862,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,6.614996947982821,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[8.993386176693686,41.006613823306296]","[0.17986772353387379,0.8201322764661262]",1.0
30,Male,6.3,Marriage,No,Bachelor's,Lawyer,256,Daily,Rhode Island,2025,1,14,2,"['Sports', 'Movies', 'Movies']",1,0.0,1.0,0.0,0.0,3.0,0.0,32.0,"(1,[0],[1.0])","(1,[],[])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[3],[1.0])","(2,[0],[1.0])","(49,[32],[1.0])","(69,[0,1,2,3,4,5,6,7,9,10,16,18,52],[30.0,6.3,256.0,2025.0,1.0,14.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.3179060303273342,0.04082025516138345,0.0,-0.8236348656127096,-0.049314318617835744,-1.3773968335445599,0.8080158484529496,-1.5374512900672246,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,7.098521606262947,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.340093598583545,40.65990640141644]","[0.18680187197167095,0.8131981280283291]",1.0
30,Male,6.34,Casual Dating,No,High School,Lawyer,406,Daily,Kentucky,2025,2,2,15,"['Reading', 'Sports']",1,0.0,0.0,0.0,1.0,3.0,0.0,14.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[3],[1.0])","(2,[0],[1.0])","(49,[14],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,16,18,34],[30.0,6.34,406.0,2025.0,2.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.4050794244766955,1.079477563619516,0.0,1.160045750844162,-1.4610885884588636,0.5175720697817288,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,-0.504806871570202,-0.501808310671695,2.9772242410544747,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,6.804502661424226,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[9.863915600330918,40.13608439966908]","[0.19727831200661836,0.8027216879933816]",1.0
30,Male,6.35,Casual Dating,Yes,Bachelor's,Engineer,71,Daily,Ohio,2025,2,11,23,['Sports'],0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[],[])","(3,[0],[1.0])","(5,[0],[1.0])","(2,[0],[1.0])","(49,[18],[1.0])","(69,[0,1,2,3,4,5,6,7,8,10,13,18,38],[30.0,6.35,71.0,2025.0,2.0,11.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.4268727730140354,-1.2401904252703133,0.0,1.160045750844162,-0.4022578860780927,1.6837067795209832,0.8080158484529496,0.6503489904146952,-2.0128829512904924,1.248088054717677,-0.661210510541652,-0.501808310671695,1.5405507998625658,-0.504806871570202,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,6.905384177003392,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.856278383628435,9.143721616371574]","[0.8171255676725686,0.18287443232743145]",0.0
30,Male,6.39,Casual Dating,No,Bachelor's,Teacher,193,Monthly,Arizona,2025,1,18,4,['Sports'],0,0.0,0.0,0.0,0.0,2.0,2.0,29.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[0],[1.0])","(5,[2],[1.0])","(2,[],[])","(49,[29],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,10,15,49],[30.0,6.39,193.0,2025.0,1.0,18.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.5140461671633967,-0.39541581439103224,0.0,-0.8236348656127096,0.4212771046625069,-1.0858631561097463,0.8080158484529496,0.6503489904146952,0.4967402072067583,1.248088054717677,-0.661210510541652,-0.501808310671695,-0.6490405213487219,-0.504806871570202,1.9925534771805633,-0.33584299110531635,-0.3342910362745251,-1.0173863005150519,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,7.076280077667563,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[40.11823690534165,9.881763094658364]","[0.8023647381068327,0.1976352618931672]",0.0
30,Male,6.46,Casual Dating,No,High School,Entrepreneur,465,Daily,Tennessee,2025,1,11,9,"['Movies', 'Sports', 'Reading']",1,0.0,0.0,0.0,1.0,1.0,0.0,45.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[1],[1.0])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[45],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,11,14,18,65],[30.0,6.46,465.0,2025.0,1.0,11.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.6665996069247795,1.4880161049463816,0.0,-0.8236348656127096,-0.4022578860780927,-0.3570289625227121,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,1.512196007725144,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,-0.1447971421542097,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,7.484695588392256,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.278905795142686,39.721094204857316]","[0.20557811590285371,0.7944218840971463]",1.0
30,Male,6.46,Casual Dating,No,Ph.D.,Entrepreneur,301,Daily,Nebraska,2025,1,20,4,"['Sports', 'Reading']",1,0.0,0.0,0.0,3.0,1.0,0.0,17.0,"(1,[0],[1.0])","(1,[0],[1.0])","(1,[0],[1.0])","(3,[],[])","(5,[1],[1.0])","(2,[0],[1.0])","(49,[17],[1.0])","(69,[0,1,2,3,4,5,6,7,8,9,14,18,37],[30.0,6.46,301.0,2025.0,1.0,20.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0])","[0.6579367305336927,1.6665996069247795,0.3524174476988232,0.0,-0.8236348656127096,0.6565728163026783,-1.0858631561097463,0.8080158484529496,0.6503489904146952,0.4967402072067583,-0.8011292877353655,-0.661210510541652,-0.501808310671695,-0.6490405213487219,1.9807176776276108,-0.501808310671695,-0.33584299110531635,-0.3342910362745251,0.9827927639686134,-0.6464250438377518,-0.156873832484611,-0.15485286433149792,-0.15321871749835939,-0.15239568202936293,-0.15115349291459518,-0.15032017763277092,-0.14906224608136698,-0.14864077721151747,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.14821821377757743,-0.147369765376924,-0.1469438611546827,-0.1469438611546827,-0.14565930996020415,-0.14522881298580498,6.905384177003392,-0.1447971421542097,-0.14436428689626712,-0.14436428689626712,-0.14393023648663564,-0.1434949800405377,-0.1434949800405377,-0.1434949800405377,-0.14305850651042792,-0.14262080468257066,-0.14262080468257066,-0.14174167042653124,-0.14130021470780507,-0.14130021470780507,-0.14085748410271892,-0.14085748410271892,-0.14041346651188522,-0.14041346651188522,-0.13952152102733034,-0.13952152102733034,-0.13907356797419318,-0.13907356797419318,-0.13862427760783363,-0.13772163238086335,-0.13772163238086335,-0.1358997039960752,-0.1358997039960752,-0.13405483458285639,-0.1335899212598129,-0.13124239052196066,-0.12933580360455346,-0.12740259114244717]","[10.255969101921337,39.74403089807866]","[0.20511938203842675,0.7948806179615733]",1.0
